,Name,RA,Dec,dist[kpc],rh[pc],r_c,mass[Msun],Age,Z,sigma_v[km/s],sigma_source,OpSim ID,OpSim RA,OpSim Dec,Source Flag,Cluster Type,dist flag,Age flag,Z flag
1014,NGC_6400,265.05,-36.95,0.9500000000000001,1.517,,137.08817661648536,8780.0,-0.2198386666898992,0.2739920716571303,rh,1109.0,265.38861083984403,-35.4417,W,O,,A,Z
1015,Ruprecht_105,188.56249999999997,-61.569722222222225,0.9500000000000001,2.06,,77.44617978025188,9010.0,0.32,0.1767246687479749,rh,336.0,185.752990722656,-60.9812,W,O,,A,Z
1016,NGC_7039,317.69999999999993,45.61666666666667,0.9510000000000001,4.064,,587.4893525297763,7820.0,-1.1608337905225847,0.3465404514587566,rh,4533.0,315.736572265625,45.3028,W,O,,A,Z
1017,Czernik_18,67.0,30.933333333333334,0.9550000000000001,1.388992175803062,,,8900.0,-0.4440287995954758,2.119394670236585,m*rh,4003.0,65.66640472412111,31.1618,W,O,,A,Z
1018,Ruprecht_119,247.06249999999994,-51.5,0.9560000000000001,1.631,,53.21082592667942,6853.0,-0.145,0.16462803935152365,rh,544.0,247.405624389648,-52.5554,W,O,,A,Z
1019,Collinder_96,97.57499999999999,2.8666666666666667,0.962,3.3580271196955924,,,7031.000000000002,-0.09475895135389496,0.43614908813858866,m*rh,2734.0,98.5971908569336,1.95313,W,O,,A,Z
1020,Basel_14,320.325,44.81666666666667,0.964,1.4020821544231956,,,8300.0,0.07,1.307301450789589,m*rh,4537.0,319.862030029297,45.4695,W,O,,A,Z
1021,Hogg_14,187.14999999999998,-59.81666666666667,0.969,0.8456122372481117,,,8099.0,0.07,0.588490310063123,m*rh,336.0,185.752990722656,-60.9812,W,O,,A,Z
1022,NGC_5043,199.03333333333333,-60.069722222222225,0.97,1.595,,131.82567385564073,8790.0,0.08846785036449602,0.2620296536392865,rh,352.0,196.896575927734,-60.0723,W,O,,A,Z
1023,Dolidze_42,304.92499999999995,38.13333333333333,0.972,1.9792061071449387,,,7542.000000000002,-0.2598903196023693,0.1572548675072482,m*rh,4304.0,305.66357421875,38.8892,W,O,,A,Z
1024,NGC_6249,254.4208333333333,-44.81166666666666,0.981,1.8319999999999999,,274.78941531023975,7386.0,0.0,0.3529945919322997,rh,801.0,255.92463684082,-44.1828,W,O,,A,Z
1025,NGC_6383,263.69999999999993,-32.56666666666667,0.985,2.95,,404.57589169744244,6962.000000000002,0.0,0.3375357505548036,rh,1219.0,264.637725830078,-32.4591,W,O,,A,Z
1026,Trumpler_31,269.95416666666665,-28.166666666666668,0.986,1.4340798799390777,,,8870.0,0.05653166140166519,3.329650993557977,m*rh,1430.0,269.009185791016,-27.4389,W,O,,A,Z
1027,NGC_3496,164.89999999999998,-60.336666666666666,0.99,2.133,,198.60949173573715,8471.0,0.07,0.27812200959260763,rh,353.0,163.103424072266,-60.0723,W,O,,A,Z
1028,NGC_6322,259.60416666666663,-42.93333333333333,0.996,1.6480000000000001,,34.833731503601165,7058.0,-0.3021584692589212,0.13251107670229367,rh,856.0,259.62481689453097,-42.4928,W,O,,A,Z
1029,ASCC_43,118.27499999999998,-28.17,1.0,1.8259999999999998,,731.1390834834173,8280.0,0.0,0.5767404339641391,rh,1363.0,116.714790344238,-28.7786,W,O,,A,Z
1030,ASCC_66,168.40416666666667,-55.41972222222222,1.0,-9.999,,731.1390834834173,7760.0,0.02,0.4984237356531954,rh*,433.0,169.890518188477,-56.4519,W,O,,A,Z
1031,ASCC_69,181.64583333333331,-69.76972222222223,1.0,1.8519999999999999,,1836.5383433483455,7910.0,0.06502689920881344,0.9076330367685536,rh,142.0,180.0,-70.9152,W,O,,A,Z
1032,ASCC_119,334.7958333333333,46.9,1.0,2.1,,185.7804455091699,8830.0,-0.34416842716723284,0.2710947699521107,rh,4603.0,334.995391845703,47.8192,W,O,,A,Z
1033,ASCC_129,352.0041666666666,55.599722222222226,1.0,5.132999999999999,,203.7042077705719,8690.0,0.32169951797859225,0.1815704434889956,rh,4860.0,349.890533447266,56.4519,W,O,,A,Z
1034,Berkeley_59,0.5541666666666666,67.41972222222223,1.0,1.787,,166.34126503701697,6800.0,0.10204163220184502,0.2780792031169589,rh,5096.0,0.0,68.1245,W,O,,A,Z
1035,BH_245,266.5666666666666,-29.7,1.0,0.29088821687031585,,,7170.0,-0.37759021626491596,0.39217477652093635,m*rh,1322.0,266.89215087890597,-29.9663,W,O,,A,Z
1036,Collinder_33,44.81666666666666,60.4,1.0,2.273,,559.7576014951104,8360.0,-0.17080611545717214,0.45230466666794555,rh,4969.0,42.488716125488295,61.011,W,O,,A,Z
1037,Haffner_23,107.32499999999999,-16.92,1.0,1.965,,128.52866599436155,8840.0,-0.372682258696696,0.23310388361598958,rh,1883.0,107.99999237060499,-17.0806,W,O,,A,Z
1038,Haffner_26,123.9125,-30.829722222222223,1.0,2.123,,25.118864315095795,7470.0,-0.48003096369967474,0.09914156938607188,rh,1325.0,122.89208221435499,-29.9663,W,O,,A,Z
1039,Loden_615,185.15833333333333,-64.77972222222222,1.0,-9.999,,122.4616199265049,8630.0,0.0,0.2545144385293501,rh*,264.0,186.328964233398,-63.7821,W,O,,A,Z
1040,Lynga_2,216.14583333333331,-61.333333333333336,1.0,1.739,,159.58791472367338,8122.0,0.0,0.2761092749183921,rh,317.0,216.000045776367,-61.1269,W,O,,A,Z
1041,Lynga_12,251.51666666666662,-50.766666666666666,1.0,1.4544420689037298,,,8750.0,-0.1573718141273523,0.7411098280372598,m*rh,572.0,252.000061035156,-51.2427,W,O,,A,Z
1042,NGC_6568,273.1791666666666,-21.6,1.0,1.939,,416.8693834703355,8710.0,0.06456440470449552,0.42261205578381744,rh,1642.0,272.64874267578097,-22.3381,W,O,,A,Z
1043,NGC_6728,284.6833333333332,-8.97,1.0,1.4669999999999999,,76.03262769401819,8930.0,0.14,0.20749886693695477,rh,2199.0,283.385864257812,-9.85417,W,O,,A,Z
1044,NGC_6800,291.77916666666664,25.139722222222222,1.0,-9.999,,99.31160484209335,8590.0,0.12926983425695637,0.18369606755785237,rh*,3763.0,292.96185302734403,25.0188,W,O,,A,Z
1045,NGC_7036,317.50833333333327,15.516666666666667,1.0,1.1635533597571888,,,9500.0,-0.3753372665894132,0.10836205279810475,m*rh,3321.0,316.38226318359403,14.9608,W,O,,A,Z
1046,Pismis_22,243.5375,-51.86666666666667,1.0,1.1635533597571888,,,7600.0,0.04585486495323958,0.42444838804308876,m*rh,584.0,243.13606262207,-50.8599,W,O,,A,Z
1047,Trumpler_30,269.18749999999994,-35.269999999999996,1.0,3.187,,59.02010801718442,8310.0,-0.13238793373092334,0.12403371587439567,rh,1095.0,268.77069091796903,-35.9668,W,O,,A,Z
1048,NGC_6178,248.9458333333333,-45.64333333333333,1.014,1.581,,136.77288255958496,7247.999999999998,0.045017610002408094,0.2680802695560469,rh,711.0,247.887420654297,-46.9632,W,O,,A,Z
1049,NGC_6268,255.54166666666663,-39.72833333333333,1.029,1.163,,59.566214352901035,7236.000000000002,0.0,0.2062723085422079,rh,996.0,255.620269775391,-38.6541,W,O,,A,Z
1050,NGC_6152,248.17499999999998,-52.63972222222222,1.03,1.8159999999999998,,1119.4378834671513,8650.0,-0.5752559023378437,0.7156041728731849,rh,544.0,247.405624389648,-52.5554,W,O,,A,Z
1051,NGC_5749,222.2208333333333,-54.498333333333335,1.031,1.955,,20.844908830972887,7728.0,0.18,0.09411468773309727,rh,528.0,223.622268676758,-53.306,W,O,,A,Z
1052,NGC_6259,255.18749999999997,-44.655,1.031,4.198703615356624,,,8336.0,0.02,0.06200271539846413,m*rh,801.0,255.92463684082,-44.1828,W,O,,A,Z
1053,NGC_2579,125.21666666666667,-36.21666666666667,1.033,2.103415543910208,,,7610.0,-0.32711661760985555,0.25297163830871006,m*rh,1090.0,124.77069091796899,-35.9668,W,O,,A,Z
1054,NGC_2447,116.125,-23.85666666666667,1.037,4.388,,387.25764492161727,8588.0,-0.095,0.2707680872394717,rh,1597.0,117.82461547851601,-23.3007,W,O,,A,Z
1055,NGC_2448,116.14166666666665,-24.68,1.04,1.76,,734.5138681571151,7190.0,-0.5405141960814197,0.5888090175712818,rh,1500.0,115.964218139648,-25.6983,W,O,,A,Z
1056,NGC_2669,131.59166666666664,-52.94833333333333,1.046,2.142,,412.0975190973304,7927.0,-0.8058256441637031,0.39977999040728135,rh,533.0,131.34982299804702,-52.9718,W,O,,A,Z
1057,NGC_4463,187.48333333333332,-64.78999999999999,1.05,1.6,,66.22165037017619,7505.0,0.05,0.18542607058328392,rh,264.0,186.328964233398,-63.7821,W,O,,A,Z
1058,NGC_2169,92.1,13.965,1.052,1.599,,30.269134281013045,7067.0,-0.09464947383616111,0.12540260395401406,rh,3282.0,91.2062454223633,14.1124,W,O,,A,Z
1059,NGC_2343,107.02499999999999,-10.616666666666667,1.056,1.621,,9.749896377173872,7104.0,-0.3,0.07068695584710523,rh,2192.0,106.36608123779301,-9.93041,W,O,,A,Z
1060,Ruprecht_18,111.1625,-26.216666666666665,1.056,2.1502486102315386,,,7648.0,-0.01,0.654854015987301,m*rh,1435.0,110.60220336914101,-27.2927,W,O,,A,Z
1061,NGC_1912,82.16666666666666,35.848333333333336,1.066,3.2119999999999997,,1153.4532578210917,8463.0,-0.7742149083233032,0.5461890864991712,rh,4176.0,82.04222106933591,34.8201,W,O,,A,Z
1062,IC_361,64.74999999999999,58.3,1.07,1.867504195882016,,,7718.0,0.12321959056396929,2.820654404025743,m*rh,4894.0,66.71224975585939,58.1732,W,O,,A,Z
1063,NGC_6709,282.825,10.318333333333333,1.075,2.217,,197.24227361148533,8177.999999999999,0.18,0.27186164468105173,rh,3123.0,283.113372802734,10.097,W,O,,A,Z
1064,Bochum_13,259.35,-35.55,1.077,1.725,,298.538261891796,6823.0,0.0,0.37917198031221594,rh,1063.0,259.015899658203,-36.91,W,O,,A,Z
1065,NGC_6204,251.53749999999997,-47.016666666666666,1.085,1.347,,28.773984147356696,7564.0,-1.053,0.13321311648337142,rh,737.0,252.000030517578,-45.6499,W,O,,A,Z
1066,ASCC_14,80.12916666666665,35.22,1.1,-9.999,,242.10290467361776,8610.0,-0.03552475063633798,0.2735526014578939,rh*,4176.0,82.04222106933591,34.8201,W,O,,A,Z
1067,ASCC_44,120.41666666666666,-50.569722222222225,1.1,-9.999,,2349.6328208483096,7890.0,-0.371891618616424,0.586653217775138,rh*,565.0,121.563194274902,-51.7583,W,O,,A,Z
1068,ASCC_55,148.57083333333333,-57.080000000000005,1.1,3.145,,309.0295432513592,8450.0,0.09,0.2857067240844026,rh,452.0,149.49645996093798,-55.9783,W,O,,A,Z
1069,ASCC_72,188.25,-60.95,1.1,-9.999,,961.6122783836648,8130.000000000001,0.02,0.5985976766743855,rh*,336.0,185.752990722656,-60.9812,W,O,,A,Z
1070,ASCC_108,298.4541666666666,39.36972222222222,1.1,1.17,,302.6913428101305,8640.0,-0.22037154784447305,0.46359405238359835,rh,4378.0,299.03485107421903,40.5506,W,O,,A,Z
1071,NGC_1582,67.97083333333332,43.81666666666667,1.1,-9.999,,258.22601906345955,8480.0,-0.21807369643952126,0.20444519557158736,rh*,4488.0,68.0754470825195,44.1828,W,O,,A,Z
1072,NGC_2319,105.17916666666666,3.039722222222222,1.1,1.5619999999999998,,135.8313446587154,8610.0,-0.15,0.2687758671578901,rh,2756.0,104.85800170898399,2.26475,W,O,,A,Z
1073,NGC_4852,195.03749999999997,-59.61333333333334,1.1,1.334,,522.3961889991198,8300.0,-0.33257726859113196,0.5703650054721464,rh,352.0,196.896575927734,-60.0723,W,O,,A,Z
1074,NGC_6596,274.37916666666666,-16.649722222222223,1.1,1.8630000000000002,,362.24299841669875,8600.0,0.18,0.4019058790167351,rh,1880.0,275.82550048828097,-17.2572,W,O,,A,Z
1075,NGC_6793,290.8041666666667,22.139722222222222,1.1,1.203,,137.4041975012515,8640.0,-0.5006902125785414,0.30803351581820176,rh,3638.0,291.341217041016,22.2673,W,O,,A,Z
1076,Ruprecht_1,99.10416666666666,-14.18,1.1,1.315,,358.09643710263623,8760.0,-0.657748245119969,0.47562854392035864,rh,1928.0,99.7948150634766,-15.3901,W,O,,A,Z
1077,Ruprecht_172,302.89166666666665,35.599722222222226,1.1,2.324,,261.8183008218986,8910.0,0.0,0.3059234192265296,rh,4181.0,301.388549804688,35.4417,W,O,,A,Z
1078,Stock_5,31.125,64.36,1.1,2.0709999999999997,,258.8212915153093,7730.0,-0.10935351557976779,0.3222112776736712,rh,5021.0,32.4411125183105,63.5784,W,O,,A,Z
1079,Stock_21,7.454166666666666,57.91972222222222,1.1,2.0269999999999997,,181.5515662773135,8720.0,-0.47467619470855466,0.2727745902898711,rh,4892.0,5.28777694702148,58.1731,W,O,,A,Z
1080,Trumpler_6,111.60416666666666,-24.2,1.1,1.91986412660768,,,8000.0,0.0,0.19616662234225538,m*rh,1530.0,112.96183776855499,-25.0188,W,O,,A,Z
1081,Biurakan_2,302.29999999999995,35.483333333333334,1.106,2.005,,136.4583136588924,7011.0,-0.17,0.2377790557042704,rh,4181.0,301.388549804688,35.4417,W,O,,A,Z
1082,NGC_5281,206.64583333333334,-62.916666666666664,1.108,2.082,,136.4583136588924,7146.0,-0.024053881026862955,0.23334066105539977,rh,288.0,205.386444091797,-63.321,W,O,,A,Z
1083,NGC_6167,248.64166666666662,-49.77166666666667,1.108,2.245,,381.94427084004644,7887.0,-0.03,0.3759435289654653,rh,624.0,247.66700744628898,-49.7545,W,O,,A,Z
1084,Berkeley_86,305.09999999999997,38.7,1.112,1.295,,73.11390834834177,7116.000000000001,0.14,0.21656880605420023,rh,4304.0,305.66357421875,38.8892,W,O,,A,Z
1085,NGC_2353,108.625,-10.266666666666667,1.119,2.303,,399.94474976109734,7974.0,-0.7030132856761904,0.37982523699823306,rh,2194.0,109.633911132812,-9.93041,W,O,,A,Z
1086,NGC_6802,292.6458333333333,20.261666666666667,1.124,1.6347928854477924,,,8870.0,0.0,1.4409299910524458,m*rh,3543.0,293.010345458984,19.986,W,O,,A,Z
1087,NGC_6242,253.88749999999996,-39.461666666666666,1.131,2.028,,448.74538993313183,7608.0,0.04048158546755794,0.4287427716343669,rh,996.0,255.620269775391,-38.6541,W,O,,A,Z
1088,IC_2488,141.9083333333333,-57.0,1.1340000000000001,-9.999,,1018.5913880541169,8113.0,0.1,1.8816196334969812,rh*,445.0,144.00003051757798,-56.0711,W,O,,A,Z
1089,Trumpler_24,254.24999999999997,-40.666666666666664,1.1380000000000001,19.863863888311613,,,6919.0,-0.07109377937606584,0.03335791679965665,m*rh,894.0,255.76219177246102,-41.4136,W,O,,A,Z
1090,NGC_6910,305.79999999999995,40.77833333333333,1.139,1.271,,207.01413487910415,7127.000000000002,0.0,0.3678392015302641,rh,4406.0,306.581787109375,41.7674,W,O,,A,Z
1091,Ruprecht_171,278.05,-16.05,1.1400000000000001,3.9793668570197247,,,9510.0,-0.033831708551765635,1.1909320250038384,m*rh,1991.0,277.334716796875,-14.7293,W,O,,A,Z
1092,NGC_0381,17.079166666666662,61.583333333333336,1.1480000000000001,2.0036400157687426,,,8505.0,0.07,0.68628191804017,m*rh,5001.0,18.5177993774414,62.8026,W,O,,A,Z
1093,NGC_6913,305.98749999999995,38.50833333333333,1.1480000000000001,1.4369999999999998,,26.977394324449207,7111.000000000002,0.188983350315782,0.12488273527811752,rh,4304.0,305.66357421875,38.8892,W,O,,A,Z
1094,NGC_6193,250.33333333333331,-48.763333333333335,1.155,2.332,,591.5616341754737,6775.0,0.19080723869261856,0.4590568935075951,rh,652.0,252.000045776367,-48.4406,W,O,,A,Z
1095,Feinstein_1,166.48333333333332,-59.81666666666667,1.159,-9.999,,4083.1938633269233,7000.0,-0.23659710450099297,1.3908125812472778,rh*,376.0,169.06591796875,-59.2422,W,O,,A,Z
1096,NGC_6664,279.175,-8.216666666666667,1.164,4.063143001378035,,,7162.000000000001,-0.17350209588217028,0.06362926373577184,m*rh,2331.0,278.71551513671903,-7.02763,W,O,,A,Z
1097,NGC_7209,331.2791666666666,46.483333333333334,1.168,2.269,,277.97132677592884,8617.0,-0.12,0.3190167883544593,rh,4535.0,332.263397216797,45.3028,W,O,,A,Z
1098,Collinder_271,202.47499999999997,-64.2,1.169,1.7002427785484604,,,8322.000000000002,0.0,0.2663008783783873,m*rh,241.0,200.52038574218798,-65.4998,W,O,,A,Z
1099,Haffner_8,110.85,-12.333333333333334,1.182,1.7191505254442088,,,9150.0,0.06,0.9389002534642109,m*rh,2081.0,111.293106079102,-12.4155,W,O,,A,Z
1100,NGC_2302,102.97916666666664,-7.083333333333333,1.182,1.685,,13.001695780332906,7847.0,0.0,0.08006281096088301,rh,2278.0,101.547805786133,-7.76666,W,O,,A,Z
1101,Collinder_258,186.79166666666663,-60.766666666666666,1.184,2.411,,230.14418174085088,8032.0,-0.3809943576987235,0.28159969578011884,rh,336.0,185.752990722656,-60.9812,W,O,,A,Z
1102,NGC_6939,307.87499999999994,60.66166666666666,1.185,3.4470349951656383,,,9346.0,0.02,0.26426515518091,m*rh,4934.0,304.896484375,60.0722,W,O,,A,Z
1103,NGC_2670,131.37499999999997,-48.8,1.188,1.291,,43.251383103500864,7690.0,-0.02,0.1668275090798434,rh,696.0,133.004577636719,-47.8192,W,O,,A,Z
1104,Turner_2,274.3,-18.825,1.19,2.4231021270601616,,,8000.0,0.1909663854083403,0.22625061361965368,m*rh,1757.0,274.273559570312,-19.7935,W,O,,A,Z
1105,NGC_5823,226.37916666666666,-55.599722222222226,1.192,-9.999,,108.64256236170655,8900.0,-0.35939731780303513,0.22673323849865165,rh*,465.0,226.946197509766,-55.6972,W,O,,A,Z
1106,NGC_6396,264.4,-35.026666666666664,1.192,1.0402164982453552,,,7506.0,-0.07,0.7963888559239061,m*rh,1109.0,265.38861083984403,-35.4417,W,O,,A,Z
1107,NGC_6683,280.5541666666666,-6.211666666666667,1.197,1.0445798224829617,,,7000.0,-0.18,0.6969761173272553,m*rh,2323.0,281.80767822265597,-7.20773,W,O,,A,Z
1108,NGC_1444,57.35416666666666,52.65833333333333,1.199,1.3951004783488694,,,7963.999999999998,-0.01,0.39051371928754897,m*rh,4729.0,58.4368019104004,51.7583,W,O,,A,Z
1109,NGC_1664,72.77499999999999,43.675,1.199,2.7960000000000003,,907.8205301781861,8465.0,0.0,0.5193524718050302,rh,4464.0,71.9999923706055,42.8712,W,O,,A,Z
1110,ASCC_2,4.9624999999999995,55.709722222222226,1.2,3.7289999999999996,,1132.4003632355566,8830.0,-0.0957278426738814,0.5022669419010197,rh,4824.0,4.907798767089839,55.363,W,O,,A,Z
1111,ASCC_6,26.80416666666666,57.72972222222222,1.2,2.499,,734.5138681571151,8170.0,-0.4065199552375021,0.4941373233583028,rh,4904.0,27.081556320190398,58.3803,W,O,,A,Z
1112,ASCC_27,103.46666666666664,-4.389722222222223,1.2,1.8980000000000001,,242.10290467361776,8750.0,-0.7054854048738743,0.3255237518974889,rh,2402.0,103.188545227051,-5.2086,W,O,,A,Z
1113,ASCC_54,146.18749999999997,-54.439722222222215,1.2,2.872,,544.5026528424214,8840.0,0.0,0.3968611337101248,rh,513.0,146.546142578125,-53.4706,W,O,,A,Z
1114,ASCC_85,251.87916666666666,-45.459722222222226,1.2,1.696,,563.6376558259549,7420.0,0.005797330769255739,0.5254336257342472,rh,737.0,252.000030517578,-45.6499,W,O,,A,Z
1115,ASCC_117,331.2416666666666,62.269999999999996,1.2,2.984,,2890.6798823654776,6670.0,0.27810304928646423,0.8970804186923811,rh,4966.0,330.488739013672,61.011,W,O,,A,Z
1116,Collinder_367,272.4291666666666,-23.65972222222222,1.2,-9.999,,3184.1975217261256,6840.0,-0.03,1.2002386515985188,rh*,1642.0,272.64874267578097,-22.3381,W,O,,A,Z
1117,Dolidze_38,301.3916666666666,41.2,1.2,-9.999,,302.6913428101305,8950.0,-0.21980719273098415,0.398345788287084,rh*,4382.0,302.791717529297,41.2282,W,O,,A,Z
1118,ESO_332-08,253.67916666666662,-40.708333333333336,1.2,1.548,,53.95106225151276,8170.0,0.07,0.1701552323176226,rh,922.0,251.99998474121102,-40.1037,W,O,,A,Z
1119,Loden_372,172.725,-58.47972222222222,1.2,-9.999,,55.207743928075736,8550.0,-0.16,0.16918539706718097,rh*,402.0,174.712219238281,-58.1731,W,O,,A,Z
1120,Loden_480,178.99166666666665,-58.4,1.2,1.459,,146.55478409559115,8710.0,0.12,0.2888704650095775,rh,362.0,180.0,-59.6927,W,O,,A,Z
1121,NGC_1641,68.88333333333331,-65.75,1.2,3.8397374588187847,,,9200.0,0.20398134436086268,0.7989545309847395,m*rh,226.0,71.9999465942383,-66.07,W,O,,A,Z
1122,NGC_2126,90.63333333333331,49.86666666666667,1.2,1.7453304826844758,,,9100.0,-0.09,0.3490247629412518,m*rh,4655.0,89.3058929443359,49.6773,W,O,,A,Z
1123,NGC_2306,103.61666666666666,-7.219722222222222,1.2,2.2119999999999997,,140.28137045619576,8850.0,0.0,0.22952934912677914,rh,2296.0,104.763511657715,-7.57015,W,O,,A,Z
1124,NGC_2479,118.76666666666667,-17.709722222222222,1.2,3.0039999999999996,,137.4041975012515,8990.0,0.09,0.1949309603117956,rh,1808.0,117.898536682129,-18.0922,W,O,,A,Z
1125,NGC_3036,147.31249999999997,-62.66972222222222,1.2,-9.999,,93.11078754678306,8610.0,-0.7140000000000001,0.2112804055667839,rh*,273.0,147.558883666992,-63.5784,W,O,,A,Z
1126,Stock_4,28.241666666666664,57.069722222222225,1.2,-9.999,,419.75898399100777,8700.0,-1.0158775451763924,0.36858077111449006,rh*,4904.0,27.081556320190398,58.3803,W,O,,A,Z
1127,NGC_6531,271.0541666666667,-22.490000000000002,1.205,2.013,,2517.676927758857,7070.0,0.07,1.0193161355078324,rh,1668.0,269.615325927734,-21.9104,W,O,,A,Z
1128,Trumpler_35,280.72499999999997,-4.133333333333334,1.206,1.7540571350978984,,,7862.0,-0.0032640926453222016,0.8827145628188641,m*rh,2445.0,280.209808349609,-4.5769,W,O,,A,Z
1129,NGC_0744,29.6375,55.473333333333336,1.207,1.7555115771668022,,,8248.0,0.06,0.871298899509571,m*rh,4842.0,30.503536224365202,55.9783,W,O,,A,Z
1130,Ruprecht_20,111.67916666666666,-28.816666666666666,1.208,1.7569660192357055,,,8500.0,0.06,0.1303033270887642,m*rh,1317.0,111.217910766602,-30.3529,W,O,,A,Z
1131,NGC_4052,180.3,-63.22,1.209,1.651,,184.07720014689562,8400.0,0.2070719635412968,0.3043387481259641,rh,302.0,180.0,-62.5107,W,O,,A,Z
1132,Berkeley_55,319.2416666666666,51.75888888888889,1.21,1.7598749033735133,,,8500.0,0.07,0.10194624704646815,m*rh,4698.0,319.27215576171903,50.8012,W,O,,A,Z
1133,Trumpler_27,264.0833333333333,-33.516666666666666,1.211,1.83,,1967.886289706843,7063.0,-0.193,0.9451597997524983,rh,1219.0,264.637725830078,-32.4591,W,O,,A,Z
1134,BH_217,259.07499999999993,-40.81666666666667,1.213,1.7642382295802244,,,7540.0,0.0,0.1766692480324834,m*rh,956.0,259.309204101562,-39.7069,W,O,,A,Z
1135,NGC_5316,208.48749999999995,-61.86833333333333,1.215,2.083,,1099.005839432522,8202.0,0.045,0.6620429291470206,rh,326.0,209.511260986328,-61.011,W,O,,A,Z
1136,NGC_6811,294.3208333333333,46.388333333333335,1.215,2.105,,792.501330480471,8799.0,0.18404098076552852,0.5592483821413196,rh,4517.0,295.979248046875,45.2779,W,O,,A,Z
1137,Hogg_22,251.6541666666666,-47.083333333333336,1.216,-9.999,,84.13951416451951,6780.0,0.13419452553278466,0.23569895497960808,rh*,652.0,252.000045776367,-48.4406,W,O,,A,Z
1138,NGC_2477,118.04166666666667,-38.53,1.222,4.785,,256.44840365177186,8847.999999999996,0.01,0.2110035759134227,rh,1015.0,118.543739318848,-37.7092,W,O,,A,Z
1139,NGC_4609,190.575,-62.995,1.223,1.944,,87.90225168308842,7892.0,-0.11084907421688073,0.1938128894164108,rh,307.0,191.944610595703,-62.0212,W,O,,A,Z
1140,NGC_1496,61.13333333333332,52.66166666666666,1.23,1.4311706325013422,,,8800.0,0.31685188425368765,0.4508245373568764,m*rh,4785.0,62.5700912475586,53.6561,W,O,,A,Z
1141,NGC_6507,269.9583333333333,-17.45,1.23,5.009122644896847,,,8600.0,-0.25301442784997924,0.11728699302327605,m*rh,1903.0,269.709381103516,-16.5502,W,O,,A,Z
1142,Basel_13,318.07499999999993,46.56666666666667,1.236,3.595388400020868,,,8800.0,0.08,0.8198261918641785,m*rh,4623.0,317.38726806640597,48.0753,W,O,,A,Z
1143,IC_2714,169.36249999999998,-62.733333333333334,1.238,1.974,,171.79083871575875,8542.0,-0.01,0.26887920310241314,rh,308.0,168.05538940429702,-62.0212,W,O,,A,Z
1144,NGC_6231,253.5416666666666,-41.825,1.243,-9.999,,665.2731562017412,6843.0,-1.0359840580239046,0.616428413111362,rh*,829.0,252.0,-42.8712,W,O,,A,Z
1145,NGC_6645,278.15416666666664,-16.883333333333333,1.245,5.070209506419979,,,8600.0,-1.544,0.41515120873258377,m*rh,1856.0,278.866088867188,-17.5324,W,O,,A,Z
1146,Hogg_23,187.15416666666667,-60.90972222222222,1.25,-9.999,,117.76059735208067,8310.0,-0.3,0.11532382039119257,rh*,336.0,185.752990722656,-60.9812,W,O,,A,Z
1147,NGC_0559,22.379166666666666,63.306666666666665,1.258,2.195626428429511,,,7747.999999999998,-0.3,0.5286465665974514,m*rh,5005.0,25.3864364624023,63.321,W,O,,A,Z
1148,Ruprecht_76,141.05416666666665,-51.666666666666664,1.262,1.8355058909565072,,,7734.0,0.0,0.976071368645989,m*rh,595.0,139.272171020508,-50.8012,W,O,,A,Z
1149,Trumpler_21,203.0583333333333,-62.8,1.2630000000000001,1.706,,666.8067692136219,7696.000000000002,-0.19262677603627462,0.5698247033253735,rh,288.0,205.386444091797,-63.321,W,O,,A,Z
1150,Platais_1,322.50833333333327,48.97666666666667,1.268,3.6884728893417966,,,8244.0,0.01,0.06615091128078882,m*rh,4635.0,321.793060302734,48.2011,W,O,,A,Z
1151,Czernik_38,282.42499999999995,4.933333333333334,1.28,3.723379572837145,,,9050.0,-0.014854941119022061,0.08519952857879377,m*rh,2891.0,283.18853759765597,5.2086,W,O,,A,Z
1152,Collinder_399,291.35,20.183333333333334,1.291,33.43023341386803,,,8205.0,0.04361962259337794,0.08007694417589376,m*rh,3543.0,293.010345458984,19.986,W,O,,A,Z
1153,NGC_2215,95.20416666666665,-7.283333333333333,1.293,2.4290000000000003,,484.1723675840994,8369.0,0.0,0.4069274894882922,rh,2260.0,95.2113189697266,-8.36062,W,O,,A,Z
1154,NGC_6613,274.9916666666666,-17.101666666666667,1.296,1.729,,187.93168168032685,7223.0,-0.21942430437896826,0.30049225986244293,rh,1880.0,275.82550048828097,-17.2572,W,O,,A,Z
1155,NGC_7086,322.61249999999995,51.6,1.298,4.530893140711932,,,8142.000000000001,-0.042461647790653666,0.2516764744603046,m*rh,4715.0,324.000030517578,50.8729,W,O,,A,Z
1156,ASCC_71,185.17499999999998,-67.51972222222223,1.3,2.313,,6792.036326171843,7880.0,-0.38117082489967585,1.5618631199448947,rh,219.0,187.051818847656,-66.5714,W,O,,A,Z
1157,BH_54,132.4208333333333,-44.36666666666667,1.3,1.5126193676843454,,,7780.0,0.0,0.33679525021284334,m*rh,786.0,131.634994506836,-45.0191,W,O,,A,Z
1158,Collinder_269,200.87916666666663,-66.18,1.3,3.24,,297.16660317380286,8520.0,-0.3590374563058405,0.2760312685962765,rh,241.0,200.52038574218798,-65.4998,W,O,,A,Z
1159,Collinder_307,248.8333333333333,-51.0,1.3,1.890774689574849,,,8400.0,-0.18,0.5396830906536007,m*rh,624.0,247.66700744628898,-49.7545,W,O,,A,Z
